,loss,mae,mse,rmse
0,63.51612713237246,28.835020065307617,36279.265625,115.3297348022461
1,3.429760252858291,15.641782760620117,2273.15478515625,39.30534744262695
2,3.338475692902731,10.941486358642578,474.9676818847656,20.47035789489746
3,3.2809429008919127,9.850045204162598,346.1549377441406,17.680768966674805
4,3.070999939730213,7.96911096572876,222.09959411621094,14.342370986938477
5,2.940645028467952,7.7625861167907715,230.980712890625,14.14954948425293
6,2.7763192447656015,6.874606132507324,204.13873291015625,13.850229263305664
7,2.780261089517218,7.5163044929504395,240.71417236328125,14.30451488494873
8,2.556030918309907,5.920252323150635,154.49989318847656,11.576425552368164
9,2.516371543834626,5.604528903961182,141.78392028808594,11.02252197265625
10,2.4819487261329782,5.083008289337158,114.47623443603516,10.041802406311035
11,2.3888273167167795,4.981136798858643,130.56622314453125,10.85249137878418
12,2.3062619820290804,4.80018424987793,128.64920043945312,10.790620803833008
13,2.2796107957449623,4.784733772277832,152.991455078125,11.419866561889648
14,2.22367558522886,4.544802188873291,135.74685668945312,10.852709770202637
15,2.193415612271208,4.298407554626465,109.58006286621094,9.675718307495117
16,2.1634910557614044,4.025566577911377,93.47549438476562,9.148998260498047
17,2.0325782539705197,3.885263681411743,92.20822143554688,8.96801471710205
18,2.095791796243478,4.012152671813965,109.80123901367188,9.720328330993652
19,2.0008944742107153,3.8714170455932617,103.9060287475586,9.549702644348145
20,2.001826171563359,3.6884708404541016,111.19422149658203,9.597650527954102
21,1.9726977961705814,3.829979181289673,126.78366088867188,9.951866149902344
22,1.9094943616635183,3.597520112991333,96.18698120117188,9.166372299194336
23,1.9291516812479552,3.629796266555786,90.64677429199219,8.744675636291504
24,1.8816849817301355,3.298246145248413,95.99138641357422,8.432981491088867
25,1.8839405160701628,3.4261796474456787,104.5385513305664,8.941328048706055
26,1.8451003136974198,3.2657670974731445,92.02308654785156,8.53754997253418
27,1.8217667666408568,3.177436351776123,78.81996154785156,8.143782615661621
28,1.814682159091059,3.225083827972412,83.73255920410156,8.09385871887207
29,1.7379090849364838,2.952432632446289,70.63488006591797,7.348470687866211
30,1.7655131486735822,3.204099416732788,129.384765625,10.402657508850098
31,1.7534270271374162,2.951812744140625,64.87924194335938,7.405246734619141
32,1.7178002456257264,2.8192968368530273,62.326454162597656,7.562924385070801
33,1.7025700053888753,3.0602545738220215,115.05591583251953,9.439311027526855
34,1.6881125318941335,2.8212289810180664,71.22798919677734,7.68961763381958
35,1.6606858037443115,3.004788875579834,113.28467559814453,9.197774887084961
36,1.664141615517943,2.776646852493286,67.0677719116211,7.152731418609619
37,1.6574255360424006,2.8547143936157227,86.07759094238281,7.848945140838623
38,1.6217798476930934,2.775416135787964,83.23858642578125,8.340326309204102
39,1.6049147439907543,2.854012966156006,94.38397216796875,8.271845817565918
40,1.6082825341141478,2.5691542625427246,64.55687713623047,7.228921890258789
41,1.5858845336719154,2.7246925830841064,110.2918701171875,8.28554916381836
42,1.5784213662444637,2.692837953567505,91.12389373779297,8.109302520751953
43,1.5680477200568597,2.527259588241577,57.0322265625,6.676482677459717
44,1.5608627715951946,2.4614884853363037,59.5778694152832,6.690749645233154
45,1.513199556273326,2.3106648921966553,59.538795471191406,6.618171215057373
46,1.5004532778239983,2.2654480934143066,48.673683166503906,6.353524208068848
47,1.505532451826131,2.227529287338257,39.9473991394043,5.677695274353027
48,1.4915872099524354,2.312546491622925,61.65067672729492,6.777991771697998
49,1.4967444118651878,2.3340888023376465,62.69878005981445,6.832871437072754
